name,album,release_date,track_number,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
Not Fade Away - Live,Got Live if you want it!,10/12/1966,4,0.000754,0.515,0.948,0.89,0.814,-8.779,0.0997,122.533,0.542,0,123666
I've Been Loving You Too Long - Live,Got Live if you want it!,10/12/1966,5,0.452,0.265,0.667,0.166,0.354,-8.868,0.0376,170.214,0.0395,1,174600
Fortune Teller - Live,Got Live if you want it!,10/12/1966,6,0.00359,0.332,0.989,1.3e-05,0.221,-7.366,0.149,173.877,0.301,0,116933
The Last Time - Live,Got Live if you want it!,10/12/1966,7,0.0508,0.339,0.936,0.0,0.558,-7.042,0.0638,103.362,0.466,0,187800
19th Nervous Breakdown - Live,Got Live if you want it!,10/12/1966,8,0.00933,0.309,0.912,2.6e-06,0.916,-7.023,0.062,105.24,0.534,1,210840
Time Is On My Side - Live,Got Live if you want it!,10/12/1966,9,0.169,0.379,0.796,0.38,0.589,-7.359,0.0423,65.99,0.419,1,168733
I'm Alright - Live,Got Live if you want it!,10/12/1966,10,0.0136,0.414,0.942,0.132,0.94,-7.757,0.0629,119.475,0.53,0,146493
"Have You Seen Your Mother, Baby, Standing In The Shadow? - Live",Got Live if you want it!,10/12/1966,11,0.0256,0.427,0.915,0.0179,0.89,-7.401,0.0446,109.26,0.476,0,139240
(I Can't Get No) Satisfaction - Live,Got Live if you want it!,10/12/1966,12,9.21e-06,0.254,0.95,0.0601,0.295,-8.124,0.0573,156.583,0.519,2,184560
"Paint It, Black",Aftermath,15/4/1966,1,0.0493,0.464,0.795,0.00244,0.399,-9.267,0.0926,158.691,0.612,80,202266
Stupid Girl,Aftermath,15/4/1966,2,0.173,0.694,0.802,0.486,0.152,-11.918,0.0577,130.879,0.903,39,175386
Lady Jane - Mono Version,Aftermath,15/4/1966,3,0.516,0.6,0.303,0.000123,0.0832,-16.408,0.0318,102.998,0.31,44,188080
Under My Thumb,Aftermath,15/4/1966,4,0.299,0.732,0.494,0.205,0.0919,-13.571,0.0406,126.986,0.799,64,221533
Doncha Bother Me,Aftermath,15/4/1966,5,0.516,0.544,0.812,0.0031,0.11,-11.191,0.0592,123.269,0.783,36,161186
Think,Aftermath,15/4/1966,6,0.00507,0.612,0.603,0.134,0.18,-12.08,0.0438,133.038,0.606,35,189453
Flight 505,Aftermath,15/4/1966,7,0.0577,0.564,0.664,0.0154,0.213,-11.224,0.0487,134.068,0.868,35,207093
High And Dry,Aftermath,15/4/1966,8,0.0492,0.552,0.489,0.00725,0.169,-13.629,0.0417,114.052,0.754,33,188000
It's Not Easy,Aftermath,15/4/1966,9,0.686,0.644,0.824,3.06e-05,0.577,-11.15,0.0512,135.595,0.822,34,176266
I Am Waiting,Aftermath,15/4/1966,10,0.572,0.63,0.396,2.65e-05,0.083,-14.73,0.039,88.699,0.604,39,190933
Going Home,Aftermath,15/4/1966,11,0.0677,0.5,0.519,0.0759,0.223,-13.094,0.0531,130.685,0.472,35,673266
Mother's Little Helper,Aftermath (UK Version),15/4/1966,1,0.013,0.578,0.553,8.84e-06,0.269,-11.725,0.031,101.731,0.708,19,164960
Stupid Girl,Aftermath (UK Version),15/4/1966,2,0.169,0.693,0.804,0.596,0.25,-11.832,0.0634,130.876,0.901,3,174733
Lady Jane - Stereo Version,Aftermath (UK Version),15/4/1966,3,0.536,0.337,0.308,4.12e-05,0.0845,-16.301,0.0439,204.801,0.322,8,188040
Under My Thumb,Aftermath (UK Version),15/4/1966,4,0.293,0.732,0.487,0.16,0.091,-13.472,0.0419,126.949,0.766,15,221533
Doncha Bother Me,Aftermath (UK Version),15/4/1966,5,0.605,0.547,0.823,0.00754,0.11,-11.102,0.0595,123.283,0.812,2,161160
Going Home,Aftermath (UK Version),15/4/1966,6,0.0648,0.502,0.519,0.0661,0.207,-13.018,0.0506,130.61,0.465,3,673266
Flight 505,Aftermath (UK Version),15/4/1966,7,0.0685,0.555,0.687,0.0115,0.293,-11.168,0.047,134.11,0.868,2,207093
High And Dry,Aftermath (UK Version),15/4/1966,8,0.0537,0.557,0.498,0.00547,0.208,-13.576,0.0445,114.054,0.764,1,188000
Out Of Time - Long Version,Aftermath (UK Version),15/4/1966,9,0.674,0.653,0.617,0.0,0.125,-10.856,0.0706,126.711,0.706,9,336893
It's Not Easy,Aftermath (UK Version),15/4/1966,10,0.682,0.64,0.828,1.05e-05,0.581,-11.075,0.049,135.576,0.821,1,176266
I Am Waiting,Aftermath (UK Version),15/4/1966,11,0.589,0.628,0.37,3.41e-05,0.0849,-14.689,0.038,88.592,0.656,3,190893
Take It Or Leave It,Aftermath (UK Version),15/4/1966,12,0.138,0.639,0.518,7.05e-05,0.163,-12.548,0.0287,104.561,0.791,2,167333
Think,Aftermath (UK Version),15/4/1966,13,0.00389,0.609,0.61,0.0606,0.17,-11.933,0.0438,132.891,0.655,1,189693
What To Do - Stereo Version,Aftermath (UK Version),15/4/1966,14,0.539,0.609,0.507,0.00102,0.221,-13.269,0.0423,124.201,0.834,1,152573
Mother's Little Helper,Aftermath (UK Version),15/4/1966,1,0.017,0.582,0.545,4.05e-06,0.229,-11.677,0.0298,101.691,0.721,52,164893
Stupid Girl,Aftermath (UK Version),15/4/1966,2,0.188,0.7,0.811,0.55,0.256,-11.837,0.0589,130.895,0.891,23,174760
Lady Jane - Mono Version,Aftermath (UK Version),15/4/1966,3,0.572,0.334,0.312,2.76e-05,0.0749,-16.304,0.0454,205.687,0.296,25,188040
Under My Thumb,Aftermath (UK Version),15/4/1966,4,0.307,0.733,0.487,0.172,0.0887,-13.462,0.0417,126.994,0.782,32,221520
Doncha Bother Me,Aftermath (UK Version),15/4/1966,5,0.558,0.557,0.827,0.00563,0.109,-11.175,0.0541,123.09,0.79,22,161160
Going Home,Aftermath (UK Version),15/4/1966,6,0.069,0.513,0.513,0.0865,0.21,-13.006,0.051,130.711,0.456,14,673253
Flight 505,Aftermath (UK Version),15/4/1966,7,0.0567,0.564,0.671,0.0222,0.33,-11.141,0.0471,134.083,0.873,21,207200
High And Dry,Aftermath (UK Version),15/4/1966,8,0.0534,0.56,0.5,0.00872,0.242,-13.544,0.0443,114.032,0.772,20,188000
Out Of Time,Aftermath (UK Version),15/4/1966,9,0.663,0.653,0.618,0.0,0.134,-10.852,0.0744,126.73,0.705,46,336893
It's Not Easy,Aftermath (UK Version),15/4/1966,10,0.678,0.646,0.831,2.71e-05,0.571,-11.085,0.0507,135.598,0.811,20,176253
I Am Waiting,Aftermath (UK Version),15/4/1966,11,0.564,0.63,0.384,5.49e-05,0.0993,-14.651,0.0394,88.586,0.614,23,190920
Take It Or Leave It,Aftermath (UK Version),15/4/1966,12,0.154,0.648,0.538,0.000125,0.165,-12.537,0.0283,104.408,0.763,23,167306
Think,Aftermath (UK Version),15/4/1966,13,0.00464,0.61,0.612,0.0592,0.167,-11.976,0.0435,133.006,0.636,20,189693
What To Do - Mono Version,Aftermath (UK Version),15/4/1966,14,0.554,0.61,0.492,0.00582,0.238,-13.266,0.0436,124.179,0.834,21,152546
She Said Yeah - Remastered 2002,December’s Children (And Everybody’s),4/12/1965,1,0.0289,0.401,0.858,0.031,0.0571,-7.649,0.067,111.303,0.8,24,94013
Talkin' About You - Remastered 2002,December’s Children (And Everybody’s),4/12/1965,2,0.101,0.667,0.643,0.000433,0.0496,-8.153,0.0365,120.274,0.855,20,150826
You Better Move On,December’s Children (And Everybody’s),4/12/1965,3,0.452,0.616,0.675,0.0,0.221,-8.178,0.0289,115.881,0.757,31,159493
Look What You've Done - Mono Version,December’s Children (And Everybody’s),4/12/1965,4,0.499,0.567,0.566,0.262,0.554,-9.602,0.0492,98.307,0.764,23,135733
The Singer Not The Song - Mono Version,December’s Children (And Everybody’s),4/12/1965,5,0.0506,0.719,0.574,0.000337,0.0933,-9.139,0.0298,110.769,0.862,25,142186
Route 66 - Live,December’s Children (And Everybody’s),4/12/1965,6,0.0271,0.38,0.965,0.895,0.397,-6.457,0.0744,85.183,0.483,22,159280
Get Off Of My Cloud - Mono Version,December’s Children (And Everybody’s),4/12/1965,7,0.0289,0.579,0.877,0.571,0.0656,-8.83,0.0488,126.336,0.9,55,175080
I'm Free - Mono Version,December’s Children (And Everybody’s),4/12/1965,8,0.209,0.638,0.462,0.0887,0.335,-10.376,0.031,118.728,0.565,25,143133
As Tears Go By - Mono Version,December’s Children (And Everybody’s),4/12/1965,9,0.723,0.331,0.277,0.00263,0.181,-11.035,0.0295,112.78,0.366,56,165213
Gotta Get Away - Mono Version,December’s Children (And Everybody’s),4/12/1965,10,0.0666,0.669,0.572,0.578,0.156,-8.247,0.037,112.932,0.701,20,126653
Blue Turns To Grey,December’s Children (And Everybody’s),4/12/1965,11,0.2,0.581,0.673,0.0127,0.165,-7.847,0.0282,112.517,0.736,25,148813
I'm Moving On - Live,December’s Children (And Everybody’s),4/12/1965,12,0.00646,0.188,0.871,0.779,0.301,-5.752,0.0573,169.661,0.535,19,133720
She Said Yeah - Remastered 2002,December's Children (and everybody's),4/12/1965,1,0.0296,0.404,0.833,0.0422,0.0693,-7.767,0.0632,111.603,0.853,3,94026
Talkin' About You - Remastered 2002,December's Children (and everybody's),4/12/1965,2,0.105,0.669,0.631,0.000467,0.046,-8.29,0.0386,120.213,0.832,2,150840
You Better Move On,December's Children (and everybody's),4/12/1965,3,0.43,0.619,0.67,0.0,0.211,-8.232,0.0283,115.875,0.769,2,159533
Look What You've Done - Mono Version,December's Children (and everybody's),4/12/1965,4,0.497,0.566,0.579,0.239,0.555,-9.598,0.0593,98.615,0.776,2,135773
The Singer Not The Song - Mono Version,December's Children (and everybody's),4/12/1965,5,0.0337,0.717,0.578,0.000172,0.0795,-9.03,0.0291,110.829,0.888,2,142240
Route 66 - Live,December's Children (and everybody's),4/12/1965,6,0.0191,0.323,0.965,0.9,0.406,-6.56,0.0891,84.81,0.499,1,159293
Get Off Of My Cloud - Mono Version,December's Children (and everybody's),4/12/1965,7,0.022,0.575,0.875,0.412,0.0657,-9.139,0.0513,126.328,0.884,18,175093
I'm Free - Mono Version,December's Children (and everybody's),4/12/1965,8,0.2,0.642,0.458,0.0668,0.213,-10.448,0.0311,118.699,0.55,2,143133
As Tears Go By - Mono Version,December's Children (and everybody's),4/12/1965,9,0.736,0.355,0.28,0.00733,0.168,-11.031,0.0293,113.315,0.38,21,165266
Gotta Get Away - Mono Version,December's Children (and everybody's),4/12/1965,10,0.0669,0.668,0.557,0.65,0.191,-8.208,0.032,112.932,0.712,2,126693
Blue Turns To Grey,December's Children (and everybody's),4/12/1965,11,0.21,0.58,0.66,0.0126,0.143,-8.027,0.0279,112.45,0.739,2,148840
I'm Moving On - Live,December's Children (and everybody's),4/12/1965,12,0.00945,0.322,0.862,0.832,0.249,-5.694,0.0474,84.522,0.504,1,133733
Mercy Mercy - Remastered 2002,Out Of Our Heads,30/7/1965,1,0.00622,0.61,0.761,0.0318,0.0706,-9.217,0.0407,124.48,0.725,36,164706
Hitch Hike - Remastered 2002,Out Of Our Heads,30/7/1965,2,0.312,0.745,0.841,0.631,0.0325,-6.952,0.0329,123.535,0.961,31,145640
The Last Time - Mono Version,Out Of Our Heads,30/7/1965,3,0.144,0.327,0.92,0.84,0.774,-5.223,0.0611,167.972,0.439,50,221493
That's How Strong My Love Is - Remastered 2002,Out Of Our Heads,30/7/1965,4,0.00186,0.444,0.58,0.0118,0.0813,-9.02,0.0278,96.489,0.52,35,145226
Good Times - Remastered 2002,Out Of Our Heads,30/7/1965,5,0.0691,0.669,0.554,0.00143,0.439,-10.289,0.0385,126.146,0.776,32,118293
I'm Alright - Live,Out Of Our Heads,30/7/1965,6,5.81e-05,0.426,0.824,0.716,0.946,-9.782,0.0502,118.944,0.612,29,143586
(I Can't Get No) Satisfaction - Mono Version,Out Of Our Heads,30/7/1965,7,0.0383,0.723,0.863,0.0317,0.128,-7.89,0.0338,136.302,0.931,76,222813
Cry To Me - Remastered 2002,Out Of Our Heads,30/7/1965,8,0.128,0.336,0.642,0.237,0.17,-10.085,0.0422,182.064,0.538,32,189013
The Under Assistant West Coast Promotion Man - Edit / Mono Version,Out Of Our Heads,30/7/1965,9,0.0904,0.57,0.672,1.44e-06,0.269,-7.705,0.0345,136.883,0.614,30,187346
Play With Fire - Mono Version,Out Of Our Heads,30/7/1965,10,0.178,0.578,0.429,6.01e-05,0.171,-9.601,0.0268,108.738,0.0889,56,133320
The Spider And The Fly - Remastered 2002,Out Of Our Heads,30/7/1965,11,0.0935,0.747,0.454,0.219,0.118,-10.758,0.0327,98.995,0.909,36,218026
One More Try - Remastered 2002,Out Of Our Heads,30/7/1965,12,0.0357,0.539,0.802,0.526,0.303,-9.484,0.0561,177.9,0.94,32,118013
Mercy Mercy - Remastered 2002,Out Of Our Heads (US Sequence),30/7/1965,1,0.00437,0.609,0.754,0.0138,0.0684,-9.187,0.0418,124.496,0.744,4,164746
Hitch Hike - Remastered 2002,Out Of Our Heads (US Sequence),30/7/1965,2,0.29,0.745,0.851,0.71,0.031,-6.931,0.0327,123.515,0.964,2,145666
The Last Time - Mono Version,Out Of Our Heads (US Sequence),30/7/1965,3,0.14,0.334,0.922,0.849,0.788,-5.248,0.0577,167.806,0.391,16,221533
That's How Strong My Love Is - Remastered 2002,Out Of Our Heads (US Sequence),30/7/1965,4,0.00129,0.433,0.596,0.00795,0.0781,-9.086,0.0294,96.833,0.533,3,145266
Good Times - Remastered 2002,Out Of Our Heads (US Sequence),30/7/1965,5,0.0723,0.665,0.559,0.000581,0.434,-10.221,0.0386,126.291,0.751,3,118333
I'm Alright - Live,Out Of Our Heads (US Sequence),30/7/1965,6,5.48e-05,0.428,0.818,0.587,0.952,-9.755,0.0458,118.908,0.598,3,143600
(I Can't Get No) Satisfaction - Mono Version,Out Of Our Heads (US Sequence),30/7/1965,7,0.0353,0.724,0.865,0.064,0.106,-7.899,0.0334,136.296,0.931,45,222840
Cry To Me - Remastered 2002,Out Of Our Heads (US Sequence),30/7/1965,8,0.121,0.347,0.655,0.288,0.164,-10.087,0.0463,182.113,0.5,3,189066
The Under Assistant West Coast Promotion Man - Edit / Mono Version,Out Of Our Heads (US Sequence),30/7/1965,9,0.0841,0.569,0.673,1.77e-06,0.359,-7.748,0.0361,137.01,0.605,2,187373
Play With Fire - Mono Version,Out Of Our Heads (US Sequence),30/7/1965,10,0.204,0.564,0.438,4.47e-05,0.175,-9.507,0.0266,108.98,0.0832,11,133373
The Spider And The Fly - Remastered 2002,Out Of Our Heads (US Sequence),30/7/1965,11,0.0961,0.747,0.445,0.221,0.104,-10.786,0.0325,99.0,0.899,6,218066
One More Try - Remastered 2002,Out Of Our Heads (US Sequence),30/7/1965,12,0.0328,0.542,0.793,0.591,0.299,-9.466,0.0543,177.781,0.939,3,118026
She Said Yeah - Remastered 2002,Out Of Our Heads (UK Sequence),30/7/1965,1,0.0337,0.391,0.849,0.0412,0.0547,-8.081,0.0695,111.024,0.831,4,94360
Mercy Mercy - Remastered 2002,Out Of Our Heads (UK Sequence),30/7/1965,2,0.0042,0.605,0.758,0.0459,0.108,-9.253,0.0398,124.507,0.727,3,164680
Hitch Hike - Remastered 2002,Out Of Our Heads (UK Sequence),30/7/1965,3,0.31,0.744,0.844,0.684,0.0289,-7.036,0.0327,123.497,0.963,1,145413
That's How Strong My Love Is - Remastered 2002,Out Of Our Heads (UK Sequence),30/7/1965,4,0.0015,0.443,0.606,0.0135,0.072,-9.4,0.0279,96.577,0.548,2,145240
Good Times - Remastered 2002,Out Of Our Heads (UK Sequence),30/7/1965,5,0.0541,0.667,0.555,0.00249,0.507,-10.539,0.0381,126.249,0.765,2,118146
Gotta Get Away - Mono Version,Out Of Our Heads (UK Sequence),30/7/1965,6,0.0643,0.668,0.556,0.547,0.216,-8.582,0.0365,112.93,0.711,2,126520
Talkin' About You - Remastered 2002,Out Of Our Heads (UK Sequence),30/7/1965,7,0.125,0.654,0.636,0.00113,0.0591,-8.596,0.0393,120.22,0.853,2,150933
Cry To Me - Remastered 2002,Out Of Our Heads (UK Sequence),30/7/1965,8,0.126,0.348,0.636,0.185,0.188,-10.325,0.0429,181.819,0.518,2,189000
Oh Baby (We Got A Good Thing Goin') - Remastered 2002,Out Of Our Heads (UK Sequence),30/7/1965,9,0.347,0.633,0.704,0.262,0.824,-9.186,0.0324,141.587,0.971,2,127893
Heart Of Stone - Mono Version,Out Of Our Heads (UK Sequence),30/7/1965,10,0.261,0.389,0.66,0.0456,0.326,-9.883,0.0361,187.618,0.653,6,170373
The Under Assistant West Coast Promotion Man - Edit / Mono Version,Out Of Our Heads (UK Sequence),30/7/1965,11,0.0884,0.57,0.667,1.13e-06,0.22,-8.03,0.0357,136.84,0.594,1,187346
I'm Free - Mono Version,Out Of Our Heads (UK Sequence),30/7/1965,12,0.208,0.643,0.46,0.0876,0.335,-10.843,0.0311,118.743,0.608,4,143573
She Said Yeah - Remastered 2002,Out Of Our Heads (UK),30/7/1965,1,0.0315,0.421,0.83,0.0234,0.0482,-7.818,0.0631,111.124,0.835,21,94373
Mercy Mercy - Remastered 2002,Out Of Our Heads (UK),30/7/1965,2,0.00424,0.604,0.763,0.0252,0.0548,-9.254,0.0396,124.475,0.768,17,166880
Hitch Hike - Remastered 2002,Out Of Our Heads (UK),30/7/1965,3,0.34,0.747,0.835,0.733,0.0281,-7.04,0.0324,123.456,0.963,15,146186
That's How Strong My Love Is - Remastered 2002,Out Of Our Heads (UK),30/7/1965,4,0.00151,0.431,0.596,0.00407,0.0642,-9.121,0.0269,96.711,0.541,17,145720
Good Times - Remastered 2002,Out Of Our Heads (UK),30/7/1965,5,0.0736,0.663,0.551,0.00136,0.207,-10.317,0.0391,126.251,0.748,16,119600
Gotta Get Away - Mono Version,Out Of Our Heads (UK),30/7/1965,6,0.0693,0.666,0.55,0.574,0.142,-8.296,0.0326,112.947,0.699,21,127600
Talkin' About You - Remastered 2002,Out Of Our Heads (UK),30/7/1965,7,0.114,0.668,0.637,0.000418,0.0603,-8.337,0.037,120.292,0.833,18,152040
Cry To Me - Remastered 2002,Out Of Our Heads (UK),30/7/1965,8,0.125,0.348,0.641,0.189,0.17,-10.159,0.0406,182.276,0.522,15,190106
Oh Baby (We Got A Good Thing Goin') - Remastered 2002,Out Of Our Heads (UK),30/7/1965,9,0.364,0.681,0.716,0.222,0.899,-8.926,0.0285,141.523,0.969,15,129520
Heart Of Stone - Stereo Version / Remastered 2002,Out Of Our Heads (UK),30/7/1965,10,0.251,0.393,0.652,0.0469,0.329,-9.882,0.0365,187.237,0.645,20,171106
The Under Assistant West Coast Promotion Man - Edit / Mono Version,Out Of Our Heads (UK),30/7/1965,11,0.0888,0.575,0.673,2.76e-06,0.222,-7.811,0.0347,136.974,0.625,14,187866
I'm Free - Mono Version,Out Of Our Heads (UK),30/7/1965,12,0.197,0.64,0.443,0.0397,0.435,-10.652,0.031,118.71,0.582,30,143546
Everybody Needs Somebody To Love - Version 2 - short,Now!,13/2/1965,1,0.16,0.571,0.831,1.85e-06,0.0937,-9.872,0.0949,174.385,0.581,3,177866
Down Home Girl,Now!,13/2/1965,2,0.633,0.662,0.777,0.679,0.0903,-8.135,0.0269,115.786,0.822,2,251733
You Can't Catch Me,Now!,13/2/1965,3,0.0624,0.648,0.904,0.00351,0.345,-10.164,0.0471,104.223,0.846,3,219466
Heart Of Stone - Stereo Version / Remastered 2002,Now!,13/2/1965,4,0.185,0.378,0.586,0.0193,0.0848,-11.336,0.0363,186.8,0.557,13,169066
What A Shame - Mono Version,Now!,13/2/1965,5,0.263,0.638,0.518,0.14,0.153,-12.532,0.0283,127.093,0.912,2,185000
Mona (I Need You Baby),Now!,13/2/1965,6,0.0718,0.694,0.646,0.000177,0.0924,-11.035,0.132,98.78,0.421,2,214706
Down The Road Apiece,Now!,13/2/1965,7,0.541,0.333,0.725,0.00162,0.0551,-12.567,0.0422,178.012,0.938,2,175200
Off The Hook - Mono Version,Now!,13/2/1965,8,0.155,0.615,0.615,8.46e-06,0.138,-10.801,0.0293,76.613,0.871,2,154266
Pain In My Heart,Now!,13/2/1965,9,0.565,0.48,0.586,0.77,0.124,-8.913,0.0398,177.038,0.758,3,131533
Oh Baby (We Got A Good Thing Goin') - Remastered 2002,Now!,13/2/1965,10,0.494,0.637,0.756,0.589,0.853,-8.645,0.0301,141.535,0.966,2,128039
Little Red Rooster - Mono Version,Now!,13/2/1965,11,0.0616,0.722,0.435,0.0492,0.0963,-11.647,0.0443,109.356,0.675,6,185760
"Surprise, Surprise",Now!,13/2/1965,12,0.0278,0.734,0.867,3.05e-05,0.127,-8.876,0.0715,107.712,0.929,4,151733
Everybody Needs Somebody To Love,"The Rolling Stones, Now!",13/2/1965,1,0.163,0.568,0.843,2.95e-06,0.0823,-9.858,0.11,174.623,0.573,25,178440
Down Home Girl,"The Rolling Stones, Now!",13/2/1965,2,0.594,0.664,0.786,0.633,0.1,-8.21,0.0269,115.791,0.856,21,251733
You Can't Catch Me,"The Rolling Stones, Now!",13/2/1965,3,0.0604,0.653,0.9,0.00564,0.354,-10.149,0.045,104.244,0.853,20,219480
Heart Of Stone - Stereo Version / Remastered 2002,"The Rolling Stones, Now!",13/2/1965,4,0.149,0.581,0.577,0.0263,0.103,-11.375,0.0275,94.827,0.569,36,169093
What A Shame - Mono Version,"The Rolling Stones, Now!",13/2/1965,5,0.282,0.642,0.522,0.0988,0.113,-12.488,0.0284,127.213,0.902,19,185000
Mona (I Need You Baby),"The Rolling Stones, Now!",13/2/1965,6,0.0696,0.694,0.658,0.000303,0.0921,-11.029,0.118,99.001,0.416,20,214693
Down The Road Apiece,"The Rolling Stones, Now!",13/2/1965,7,0.519,0.338,0.724,0.0017,0.0537,-12.593,0.04,177.835,0.923,21,175200
Off The Hook - Mono Version,"The Rolling Stones, Now!",13/2/1965,8,0.164,0.614,0.611,9.59e-06,0.164,-10.827,0.0299,76.549,0.876,19,154266
Pain In My Heart,"The Rolling Stones, Now!",13/2/1965,9,0.567,0.479,0.591,0.751,0.158,-8.902,0.0435,176.974,0.727,19,131546
Oh Baby (We Got A Good Thing Goin') - Remastered 2002,"The Rolling Stones, Now!",13/2/1965,10,0.466,0.634,0.758,0.743,0.882,-8.689,0.0302,141.559,0.965,22,128039
Little Red Rooster - Mono Version,"The Rolling Stones, Now!",13/2/1965,11,0.0674,0.721,0.432,0.0321,0.0971,-11.688,0.0411,109.373,0.674,45,185786
"Surprise, Surprise","The Rolling Stones, Now!",13/2/1965,12,0.0211,0.741,0.872,2.91e-05,0.0789,-8.898,0.0711,107.706,0.923,24,151746
Everybody Needs Somebody To Love - Long Version,The Rolling Stones No. 2,15/1/1965,1,0.262,0.527,0.731,0.00276,0.112,-7.618,0.0668,177.978,0.795,38,303186
Down Home Girl,The Rolling Stones No. 2,15/1/1965,2,0.624,0.663,0.785,0.695,0.0779,-8.146,0.027,115.811,0.847,29,251746
You Can't Catch Me,The Rolling Stones No. 2,15/1/1965,3,0.0578,0.654,0.872,0.00619,0.354,-11.409,0.0471,104.24,0.835,27,219493
Time Is On My Side - Mono Version,The Rolling Stones No. 2,15/1/1965,4,0.291,0.508,0.645,3.25e-06,0.107,-9.012,0.0395,99.302,0.412,45,179133
What A Shame - Mono Version,The Rolling Stones No. 2,15/1/1965,5,0.164,0.691,0.561,0.154,0.133,-10.204,0.0284,127.345,0.865,27,182533
Grown Up Wrong,The Rolling Stones No. 2,15/1/1965,6,0.118,0.534,0.511,1.82e-05,0.284,-10.658,0.0367,159.587,0.39,20,125306
Down The Road Apiece,The Rolling Stones No. 2,15/1/1965,7,0.593,0.393,0.771,0.000125,0.0652,-9.931,0.0491,178.385,0.924,26,176026
Under The Boardwalk,The Rolling Stones No. 2,15/1/1965,8,0.657,0.705,0.455,0.0,0.246,-11.329,0.0367,119.068,0.601,25,166893
I Can't Be Satisfied,The Rolling Stones No. 2,15/1/1965,9,0.155,0.701,0.516,0.0262,0.289,-10.647,0.0348,99.337,0.619,25,207573
Pain In My Heart,The Rolling Stones No. 2,15/1/1965,10,0.625,0.458,0.567,0.758,0.137,-8.933,0.038,178.312,0.778,26,131560
Off The Hook - Mono Version,The Rolling Stones No. 2,15/1/1965,11,0.187,0.611,0.603,7.22e-06,0.169,-11.051,0.0295,76.58,0.882,27,154280
Susie Q,The Rolling Stones No. 2,15/1/1965,12,0.0404,0.509,0.753,0.822,0.169,-9.249,0.0328,80.8,0.968,23,110986
